Row.names,ensembl_gene_id,logFC,p-value
783,10701,0.021309154,0.860966042
784,10702,-0.035381391,0.755087305
785,10703,-0.03074786,0.821126141
786,10704,-0.046954561,0.747302702
787,10705,-0.039614499,0.794868693
788,10706,-0.015007576,0.863165998
789,10707,-0.031620644,0.799268069
790,10708,-0.03065644,0.83488184
791,10709,0.011197258,0.924730705
792,1071,-0.040558605,0.768840042
793,10710,-0.038729792,0.744852479
794,10711,-0.040726952,0.716223728
795,10712,-0.021034253,0.851785473
796,10713,-0.011380376,0.927171408
797,10714,-0.019884898,0.870922467
798,10715,-0.001329785,0.992472229
799,10716,-0.027913836,0.807945806
800,10717,-0.029715801,0.824399085
801,10718,-0.034056707,0.811237376
802,10719,-0.012427035,0.906753819
803,1072,-0.072756356,0.594656807
804,10720,0.005861069,0.958343687
805,10721,-0.050677101,0.692301097
806,10722,-0.054225742,0.670724714
807,10723,-0.027646469,0.795052134
808,10724,-0.004888356,0.971303771
809,10725,-0.010486179,0.910971274
810,10726,0.027824276,0.833652944
811,10727,0.006198308,0.962296879
812,10728,-0.018393297,0.87169894
813,10729,-0.015023341,0.830977805
814,1073,0.003193855,0.984098331
815,10730,0.027695517,0.818302184
816,10731,-0.018988417,0.841433287
817,10732,-0.019568073,0.871427387
818,10733,0.011934365,0.927915343
819,10734,0.02428194,0.863174478
820,10735,-0.031290699,0.84283384
821,10736,-0.015527265,0.886231623
822,10737,-0.030805704,0.82664974
823,10738,-0.037087506,0.764783718
824,10739,-0.048688541,0.634692858
825,1074,-0.021732398,0.820625998
826,10740,-0.022224894,0.809697889
827,10741,-0.00807263,0.952953466
828,10742,-0.030291271,0.851773385
829,10743,-0.024734261,0.826616501
830,10744,0.004134004,0.971178225
831,10745,-0.026909922,0.836026076
832,10746,0.013717383,0.900241267
833,10747,-0.025901034,0.785822481
834,10748,0.042960605,0.70579452
835,10749,-0.014595984,0.88408661
836,1075,-0.002458103,0.984861421
837,10750,-0.010208397,0.937401615
838,10751,-0.023661539,0.86941792
839,10752,-0.004860838,0.961970686
840,10753,-0.052877061,0.620566224
841,10754,-0.037778702,0.773199277
842,10755,-0.003267562,0.981699819
843,10756,-0.051734231,0.687242361
844,10757,0.089560745,0.5380359
845,10758,-0.01270327,0.928304257
846,10759,-0.038128591,0.771732825
847,1076,-0.049804391,0.749459613
848,10760,-0.04284624,0.750499319
849,10761,-0.012978462,0.927498399
850,10762,0.041665649,0.744171585
851,10763,-0.029741496,0.836165707
852,10764,-0.032239038,0.801777221
853,10765,-0.001989453,0.985937509
854,10766,-0.010556008,0.939518722
855,10767,-0.026448109,0.8467936
856,10768,-0.023952338,0.866052638
857,10769,-0.022950547,0.853627178
858,1077,-0.008805558,0.939040058
859,10770,-0.004970493,0.971251038
860,10771,-0.060049638,0.687381559
861,10772,-0.020765586,0.87593033
862,10773,-0.009689836,0.947447314
863,10774,-0.023904178,0.811316513
864,10775,-0.016885767,0.911532891
865,10776,0.000975161,0.99102702
866,10777,0.038279968,0.746694494
867,10778,-0.03405814,0.793225267
868,10779,-0.01360389,0.914003562
869,1078,-0.033587252,0.790768353
870,10780,-0.035008727,0.82006614
871,10781,-0.016320953,0.880908565
872,10782,-0.042443644,0.734716251
873,10783,-0.010992904,0.939965012
874,10784,0.016342426,0.916165558
875,10785,-0.031038755,0.771338636
876,10786,-0.032579248,0.818239531
877,10787,0.00466483,0.963913052
878,10788,-0.080664813,0.572066611
879,10789,-0.025144215,0.83613305
880,1079,-0.01653759,0.904628421
881,10790,-0.027425995,0.799859387
882,10791,-0.047391608,0.716444223
883,10792,0.011347401,0.92908038
884,10793,0.017451447,0.902491104
885,10794,0.005163613,0.967835341
886,10795,-0.030910107,0.807795786
887,10796,-0.012342112,0.899695792
888,10797,0.062376183,0.67914011
889,10798,-0.04545052,0.701590023
890,10799,-0.036819731,0.715276741
891,108,-0.008193762,0.934771461
892,1080,-0.018282659,0.905892906
893,10800,-0.040137299,0.781694502
894,10801,-0.055042366,0.644477965
895,10802,-0.018045857,0.877823488
896,10803,-0.008845336,0.943700674
897,10804,0.008976716,0.94118438
898,10805,0.001500913,0.990435641
899,10806,0.079967319,0.583493079
900,10807,-0.035662127,0.787302962
901,10808,0.039661815,0.725715847
902,10809,-0.028093242,0.836665754
903,1081,-0.056912242,0.705649581
904,10810,-0.017125663,0.867104585
905,10811,-0.022413142,0.874101667
906,10812,-0.030537445,0.820186216
907,10813,-0.015930334,0.894500223
908,10814,-0.010547812,0.918699211
909,10815,0.014046656,0.917189793
910,10816,0.021476376,0.876616611
911,10817,-0.03324448,0.776813358
912,10818,-0.010604458,0.938595175
913,10819,-0.028354104,0.816308478
914,1082,0.037592805,0.763286956
915,10820,-0.043171196,0.720426288
916,10821,-0.021841291,0.854645092
917,10822,0.004097628,0.972585665
918,10823,0.011628249,0.932886291
919,10824,0.007767477,0.956157282
920,10825,-0.024692656,0.839086477
921,10826,-0.036665359,0.806143234
922,10827,2.84E-05,0.999799718
923,10828,0.005262296,0.96535666
924,10829,-0.033255719,0.807178336
925,1083,-0.03596032,0.780955878
926,10830,0.003029233,0.985417514
927,10831,-0.040473511,0.793837255
928,10832,-0.044298609,0.743887942
929,10833,-0.010027871,0.936382524
930,10834,-0.038138618,0.776541873
931,10835,-0.068494586,0.572379605
932,10836,-0.028050796,0.819407416
933,10837,-0.021989364,0.887774611
934,10838,-0.016464766,0.893908873
935,10839,-0.027536396,0.796334844
936,1084,-0.030268104,0.833653802
937,10840,0.018653992,0.877414289
938,10841,-0.001735179,0.98993574
939,10842,0.020737042,0.883229487
940,10843,-0.092046123,0.386661022
941,10844,-0.02760408,0.764536884
942,10845,-0.01129979,0.919648499
943,10846,0.007238871,0.96105664
944,10847,0.0531812,0.713561529
945,10848,-0.056040309,0.648473381
946,10849,-0.037921635,0.764922371
947,1085,0.056982728,0.702431462
948,10850,-0.107040558,0.464924348
949,10851,-0.00523187,0.964699372
950,10852,0.053243786,0.705462117
951,10853,0.092719765,0.532420783
952,10854,0.089483566,0.522818732
953,10855,-0.004707277,0.969994389
954,10856,-0.103824566,0.377641668
955,10857,-0.025849902,0.834679148
956,10858,-0.025699717,0.877003787
957,10859,-0.016678926,0.8881153
958,1086,-0.026123042,0.846717236
959,10860,-0.029991619,0.813215939
960,10861,-0.030326204,0.800425612
961,10862,-0.033438932,0.780810062
962,10863,-0.020825405,0.834046257
963,10864,0.00863115,0.930561456
964,10865,-0.01667506,0.88851273
965,10866,-0.032257842,0.748341356
966,10867,-0.043947421,0.739286567
967,10868,0.040847836,0.765570704
968,10869,-0.018864845,0.875404134
969,1087,-0.034158156,0.817728961
970,10870,-0.029921109,0.853575182
971,10871,-0.035053549,0.810446723
972,10872,-0.049158461,0.689813475
973,10873,0.018710604,0.864262881
974,10874,-0.014383054,0.91670728
975,10875,0.020922071,0.838470176
976,10876,-0.010889396,0.934846854
977,10877,0.082965335,0.566560347
978,10878,-0.007328713,0.954852657
979,10879,0.002107277,0.977811053
980,1088,-0.040801238,0.750678823
981,10880,-0.04474369,0.735538441
982,10881,-0.051067838,0.704500105
983,10882,-0.045295431,0.760338682
984,10883,-0.030028925,0.827690233
985,10884,-0.020323021,0.850074398
986,10885,-0.021888949,0.845972543
987,10886,-0.020063333,0.866535783
988,10887,-0.01551446,0.911552601
989,10888,-0.029279508,0.82703285
990,10889,-0.028025433,0.82853468
991,1089,-0.029677131,0.82403739
992,10890,-0.03336909,0.782315976
993,10891,0.004088876,0.977054664
994,10892,-0.018860487,0.888025749
995,10893,-0.065297474,0.623607824
996,10894,-0.023572927,0.874539457
997,10895,0.009854781,0.93564501
998,10896,-0.019233488,0.873304147
999,10897,-0.035578493,0.737963145
1000,10898,-0.032063266,0.811468322
1001,10899,-0.036119262,0.702835048
1002,109,-0.040631484,0.711463038
1003,1090,-0.018735241,0.903184147
1004,10900,-0.028516968,0.794506689
1005,10901,-0.043730281,0.748816169
1006,10902,-0.041613757,0.613087909
1007,10903,-0.065574284,0.522545467
1008,10904,0.0290788,0.832714595
1009,10905,-0.000247251,0.998255071
1010,10906,-0.001257751,0.993072801
1011,10907,-0.017960905,0.891255478
1012,10908,-0.00113581,0.9945592
1013,10909,-0.033629094,0.77481957
1014,1091,0.032940309,0.804322761
1015,10910,-0.037007859,0.778627829
1016,10911,0.018482892,0.886930266
1017,10912,0.000427005,0.997275405
1018,10913,-0.040863059,0.759723993
1019,10914,-0.049943329,0.73066528
1020,10915,0.002933591,0.984547439
1021,10916,-0.025666279,0.845403151
1022,10917,0.005902476,0.968974285
1023,10918,-0.006948658,0.955727013
1024,10919,-0.028366539,0.798961221
1025,1092,0.049459968,0.721606467
1026,10920,-0.07079871,0.679954892
1027,10921,-0.02729553,0.836701435
1028,10922,-0.013033634,0.931766603
1029,10923,-0.018013733,0.884884215
1030,10924,-0.048801482,0.747042589
1031,10925,-0.04278646,0.771977583
1032,10926,-0.024282768,0.82626107
1033,10927,0.004795237,0.975347417
1034,10928,-0.01273652,0.930663851
1035,10929,-0.021728475,0.850682423
1036,1093,-0.040947637,0.772334004
1037,10930,-0.022639013,0.838516622
1038,10931,0.093874717,0.446040544
1039,10932,-0.021996283,0.832155348
1040,10933,-0.023234584,0.841155994
1041,10934,-0.069598423,0.541993493
1042,10935,-0.024635336,0.859339377
1043,10936,0.021309759,0.839661448
1044,10937,0.036455034,0.752286806
1045,10938,-0.062848594,0.601530258
1046,10939,-0.051994669,0.614125771
1047,1094,-0.035774527,0.804877113
1048,10940,0.006978439,0.957564235
1049,10941,-0.001029474,0.99382094
1050,10942,0.008166617,0.944906622
1051,10943,-0.024146249,0.856596049
1052,10944,0.041573123,0.719234459
1053,10945,0.041338363,0.749514138
1054,10946,0.171483737,0.304059931
1055,10947,-0.071083832,0.003999483
1056,10948,-0.026999032,0.821892319
1057,10949,-0.001116877,0.993047961
1058,1095,0.012622736,0.936123767
1059,10950,-0.047958641,0.723693087
1060,10951,0.020039892,0.880745578
1061,10952,-0.040177523,0.76380279
1062,10953,0.006451795,0.961436145
1063,10954,0.003374286,0.980846311
1064,10955,0.047698916,0.715848867
1065,10956,0.009801801,0.94555072
1066,10957,-0.027721139,0.827797874
1067,10958,-0.046771236,0.654663293
1068,10959,-0.034180726,0.736770754
1069,1096,0.039276904,0.75582829
1070,10960,-0.026856631,0.857336142
1071,10961,0.001906859,0.987251242
1072,10962,-0.044222408,0.652248206
1073,10963,0.050513527,0.693278329
1074,10964,0.074705814,0.612746293
1075,10965,0.030820819,0.823757998
1076,10966,-0.02495399,0.874294015
1077,10967,-0.040951148,0.700914011
1078,10968,-0.030911859,0.811719103
1079,10969,-0.023477467,0.857875525
1080,1097,-0.061544152,0.650349505
1081,10970,-0.024783432,0.866789368
1082,10971,-0.03675388,0.714029614
1083,10972,-0.006385977,0.969558911
1084,10973,-0.03343272,0.750098653
1085,10974,-0.03658774,0.793069793
1086,10975,-0.00714746,0.949749525
1087,10976,-0.051735352,0.6198876
1088,10977,-0.006566288,0.962481454
1089,10978,-0.026284508,0.815779514
1090,10979,-0.020274548,0.835030713
1091,1098,-0.031049802,0.805008929
1092,10980,-0.035431702,0.768476964
1093,10981,-0.060492931,0.590674175
1094,10982,-0.048559994,0.710970315
1095,10983,-0.040154578,0.759350097
1096,10984,0.059520288,0.705504299
1097,10985,-0.047672503,0.726162023
1098,10986,-0.046209371,0.722806976
1099,10987,-0.009200824,0.939950407
1100,10988,0.04178133,0.785221961
1101,10989,-0.00484786,0.968276163
1102,1099,-0.088514347,0.56748013
1103,10990,-0.024144707,0.865934136
1104,10991,-0.042636482,0.774179348
1105,10992,-0.003524601,0.979334484
1106,10993,0.105245135,0.372866066
1107,10994,0.014014678,0.925510247
1108,10995,-0.047119267,0.719032499
1109,10996,-0.019055972,0.884842859
1110,10997,0.004123825,0.975810998
1111,10998,-0.030934541,0.814631021
1112,10999,-0.027901429,0.775848199
1113,11,-0.043936835,0.646046233
1114,110,-0.032317128,0.728001988
1115,1100,-0.051742469,0.693051917
1116,11000,-0.057934482,0.592309099
1117,11001,0.008338096,0.949598694
1118,11002,-0.032812775,0.810969194
1119,11003,-0.017431854,0.904758147
1120,11004,0.083415769,0.582679738
1121,11005,-0.020245271,0.869593585
1122,11006,-0.031310522,0.81010704
1123,11007,0.026250025,0.859874633
1124,11008,-0.014492008,0.907219597
1125,11009,-0.010915212,0.904123399
1126,1101,-0.029900161,0.812632809
1127,11010,-0.058426616,0.567308526
1128,11011,-0.006209385,0.969920031
1129,11012,-0.011174471,0.938886468
1130,11013,-0.027940897,0.829198255
1131,11014,-0.036526375,0.746407916
1132,11015,0.044520899,0.758504516
1133,11016,-0.016394826,0.900677633
1134,11017,-0.006238096,0.955003875
1135,11018,-0.007996531,0.951275411
1136,11019,-0.016618258,0.899014567
1137,1102,0.093579713,0.535023491
1138,11020,-0.012514652,0.925143406
1139,11021,-0.023511107,0.838667988
1140,11022,-0.074873943,0.569507889
1141,11023,-0.004852171,0.971347455
1142,11024,-0.00611734,0.959974814
1143,11025,-0.019798483,0.861804653
1144,11026,-0.052965369,0.668160365
1145,11027,0.037633815,0.799425453
1146,11028,-0.00911048,0.922334206
1147,11029,-0.027333037,0.845027002
1148,1103,-0.02903483,0.776181404
1149,11030,-0.043655326,0.71375227
1150,11031,0.04069424,0.794282725
1151,11032,-0.023107225,0.837558044
1152,11033,-0.042366167,0.640993956
1153,11034,-0.079297317,0.513272455
1154,11035,-0.018051763,0.867309051
1155,11036,0.001304847,0.991772815
1156,11037,-0.021006558,0.833903815
1157,11038,-0.009425334,0.935617874
1158,11039,-0.025928872,0.78669635
1159,1104,-0.040778753,0.758801676
1160,11040,-0.080742015,0.544482781
1161,11041,-0.028647155,0.816924445
1162,11042,-0.032290438,0.815920446
1163,11043,0.099947317,0.389833559
1164,11044,0.062855421,0.662768828
1165,11045,-0.025445259,0.824351647
1166,11046,-0.015778945,0.888982137
1167,11047,0.011400019,0.922913007
1168,11048,-0.031703477,0.832182294
1169,11049,-0.025031285,0.830545995
1170,1105,-0.040288156,0.768011597
1171,11050,-0.043646474,0.722646194
1172,11051,-0.007631628,0.954939208
1173,11052,-0.030478314,0.829001427
1174,11053,-0.019632356,0.854538417
1175,11054,0.030368206,0.827890393
1176,11055,-0.025809272,0.855468484
1177,11056,-0.043289522,0.772610375
1178,11057,0.014652567,0.93243463
1179,11058,-0.033856939,0.781045923
1180,11059,-0.028743543,0.808244506
1181,1106,-0.014646407,0.91145112
1182,11060,0.004627786,0.974152987
1183,11061,0.002513772,0.987862673
1184,11062,-0.035667983,0.788828903
1185,11063,-0.044942944,0.77216601
1186,11064,-0.012104028,0.922917215
1187,11065,0.055535601,0.726610549
1188,11066,-0.009808864,0.940468576
1189,11067,-0.081725125,0.545110204
1190,11068,-0.035596261,0.77742871
1191,11069,-0.014707977,0.893860438
1192,1107,-0.016765804,0.910476932
1193,11070,0.060115251,0.654218904
1194,11071,0.014869928,0.866474659
1195,11072,-0.009935415,0.950823262
1196,11073,-0.014703202,0.900653047
1197,11074,0.025902596,0.788510828
1198,11075,0.058501182,0.675346528
1199,11076,-0.034460753,0.76908261
1200,11077,0.049409236,0.68208532
1201,11078,0.072362686,0.582099862
1202,11079,-0.021581446,0.851210597
1203,1108,-0.026162451,0.860365448
1204,11080,-0.007686007,0.942695975
1205,11081,-0.032618829,0.825904173
1206,11082,-0.026341328,0.813864342
1207,11083,-0.028031276,0.811099111
1208,11084,-0.034166232,0.811897663
1209,11085,0.045086903,0.737197681
1210,11086,-0.024556311,0.87583422
1211,11087,-0.039317001,0.774594598
1212,11088,0.003650444,0.977810244
1213,11089,-0.045621579,0.680307893
1214,1109,0.01190636,0.925495212
1215,11090,-0.017241064,0.903260294
1216,11091,-0.120527415,0.389258033
1217,11092,-0.000246918,0.998396172
1218,11093,0.012219634,0.92053144
1219,11094,0.037546883,0.789757374
1220,11095,-0.011829902,0.922251078
1221,11096,-0.060201059,0.635822361
1222,11097,-0.038992213,0.776425712
1223,11098,0.04405927,0.789343363
1224,11099,-0.032153995,0.796294743
1225,111,-0.025910965,0.851649374
1226,1110,-0.067624212,0.562864427
1227,11100,-0.005071025,0.969486207
1228,11101,-0.030696669,0.808444417
1229,11102,-0.035090852,0.735837635
1230,11103,0.006465899,0.954841617
1231,11104,-0.089158171,0.568780749
1232,11105,-0.037598461,0.789648737
1233,11106,0.038989862,0.769552904
1234,11107,-0.056181174,0.673558825
1235,11108,-0.04637982,0.729329875
1236,11109,-0.059032415,0.591196111
1237,1111,-0.02625026,0.848105346
1238,11110,-0.005408619,0.966607555
1239,11111,-0.014951322,0.9041596
1240,11112,-0.018195312,0.862811629
1241,11113,-0.019708764,0.870208773
1242,11114,-0.009721259,0.943192311
1243,11115,0.033291693,0.776979225
1244,11116,-0.015036977,0.912844201
1245,11117,0.035278665,0.760983627
1246,11118,-0.02619939,0.828333341
1247,11119,-0.017819711,0.870217786
1248,1112,-0.045601856,0.7297317
1249,11120,-0.039364846,0.817113749
1250,11121,-0.106074344,0.400272792
1251,11122,-0.037536249,0.772277281
1252,11123,-0.026465795,0.847056593
1253,11124,0.021740603,0.866564092
1254,11125,-0.037603816,0.771511293
1255,11126,-0.013979081,0.929445464
1256,11127,-0.034743487,0.790427416
1257,11128,-0.02031718,0.886284686
1258,11129,-0.038549709,0.741742851
1259,1113,-0.046917442,0.720070977
1260,11130,-0.030099464,0.8232
1261,11131,-0.000290104,0.998479042
1262,11132,-0.016772503,0.893414001
1263,11133,0.025798028,0.84542024
1264,11134,0.02476052,0.859678941
